alliance_name,constituency_id,constituency_name,Candidate,Party,State,Total Independent Candidates,Total Votes (Cr),Sum of total_votes,Vote % of India,Sum of vote_share
Others,9,GURGAON,ANWAR,Social Democratic Party Of India,Haryana,,0.00 Cr,578,1,0.04
Others,12,Jamnagar,ANWAR NOORMAMAD SANGHAR,Independent,Gujarat,1,0.00 Cr,1299,1,0.12
Others,17,Khammam,ANWAR RAICE,Socialist Party (India),Telangana,,0.00 Cr,754,1,0.06
Others,5,Raiganj,ANWARUL HOQUE,Independent,West Bengal,1,0.00 Cr,1190,1,0.09
Others,5,Anakapalle,APPALA RAJU NAMMI,Bharatha Chaitanya Yuvajana Party,Andhra Pradesh,,0.00 Cr,2619,1,0.2
Others,5,Anakapalle,APPALANAIDU TUMMAGUNTA,Independent,Andhra Pradesh,1,0.00 Cr,1062,1,0.08
Others,1,Araku (ST),APPALANARASA PACHIPENTA,Communist Party of India  (Marxist),Andhra Pradesh,,0.01 Cr,123129,1,10.57
Others,11,Machilipatnam,APPARAO ENNETI,Independent,Andhra Pradesh,1,0.00 Cr,626,1,0.05
Others,7,Malkajgiri,APPARAO KONDA,Rashtra Samanya Praja Party,Telangana,,0.00 Cr,1162,1,0.06
Others,17,Parbhani,APPASAHEB OMKAR KADAM,Independent,Maharashtra,1,0.00 Cr,3891,1,0.29
Others,1,Chikkodi,APPASAHEB SHRIPATI KURANE,Sarva Janata Party,Karnataka,,0.00 Cr,4654,1,0.33
Others,15,Warangal,AR NENA PREM READY RIPEEKA,Mana Telangana Rashtra Samaikya Party,Telangana,,0.00 Cr,3634,1,0.29
Others,1,PUDUCHERRY,ARADADI POSIYYA,Independent,Puducherry,1,0.00 Cr,1546,1,0.19
Others,18,Agra,ARAM SINGH,Peoples Party of India (Democratic),Uttar Pradesh,,0.00 Cr,4143,1,0.37
Others,5,Kozhikode,ARAMUKHAN,Bahujan Samaj Party,Kerala,,0.00 Cr,1715,1,0.16
Others,13,VILUPPURAM,ARASAN. K,Independent,Tamil Nadu,1,0.00 Cr,1842,1,0.16
Others,12,Uttara Kannada,ARAVIND GOWDA,Independent,Karnataka,1,0.00 Cr,904,1,0.07
Others,5,Kozhikode,ARAVINDAKSHAN NAIR M. K.,Bharatheeya Jawan Kisan Party,Kerala,,0.00 Cr,1305,1,0.12
Others,25,Thane,ARCHANA DINKAR GAIKWAD,Independent,Maharashtra,1,0.00 Cr,1180,1,0.09
Others,3,GWALIOR,ARCHANA SINGH RATHORE,Rashtriya Samaj Paksha,Madhya Pradesh,,0.00 Cr,5892,1,0.44
Others,2,Tripura East,ARCHANA URANG,Independent,Tripura,1,0.00 Cr,10922,1,0.96
Others,27,CHIDAMBARAM,ARCHUNAN M A T,Independent,Tamil Nadu,1,0.00 Cr,1836,1,0.16
Others,4,Nizamabad,ARE RAJENDHAR,Independent,Telangana,1,0.00 Cr,2907,1,0.24
Others,21,Nashik,ARIF USMAN MANSURI,Independent,Maharashtra,1,0.00 Cr,2543,1,0.21
Others,26,Uluberia,ARIT KARAK,Independent,West Bengal,1,0.00 Cr,7292,1,0.52
Others,40,Osmanabad,ARJUN (DADA) SALGAR,Independent,Maharashtra,1,0.00 Cr,1935,1,0.15
Others,29,BETUL,ARJUN ASHOK BHALAVI,Bahujan Samaj Party,Madhya Pradesh,,0.00 Cr,26597,1,1.91
Others,17,Parbhani,ARJUN DNYANOBA BHISE,Independent,Maharashtra,1,0.00 Cr,6923,1,0.52
Others,2,Alipurduars,ARJUN INDWAR,Independent,West Bengal,1,0.00 Cr,11122,1,0.78
Others,31,Kanthi,ARJUN KUMAR MAITY,Independent,West Bengal,1,0.00 Cr,544,1,0.04
Others,4,Chatra,ARJUN PRAJAPATI,Independent,Jharkhand,1,0.00 Cr,13328,1,1.23
Others,3,Almora,ARJUN PRASAD,Independent,Uttarakhand,1,0.00 Cr,4707,1,0.7
Others,2,Garhwal,ARJUN SINGH,Akhil Bhartiya Parivar Party,Uttarakhand,,0.00 Cr,1378,1,0.19
Others,12,Lohardaga,ARJUN TOPPO,Independent,Jharkhand,1,0.00 Cr,2747,1,0.28
Others,16,Jagatsinghpur,ARJUNA CHARAN BEHERA,Independent,Odisha,1,0.00 Cr,766,1,0.06
Others,15,Alappuzha,ARJUNAN,Socialist Unity Centre Of India (COMMUNIST),Kerala,,0.00 Cr,1319,1,0.12
Others,1,Tripura West,ARNAB ROY,Republican Party of India (A),Tripura,,0.00 Cr,3449,1,0.29
Others,4,Darrang-Udalguri,AROON BAROOA,Bharatheeya Jawan Kisan Party,Assam,,0.00 Cr,12563,1,0.69
Others,27,Mumbai North West,ARORA SURINDER MOHAN,Bharat Jan Aadhar Party,Maharashtra,,0.00 Cr,1675,1,0.18
Others,12,Lohardaga,ARPAN DEO BHAGAT,Independent,Jharkhand,1,0.00 Cr,2814,1,0.29
Others,11,Khunti,ARPANA HANS,Jharkhand Party,Jharkhand,,0.00 Cr,8532,1,0.91
Others,8,Ranchi,ARSHAD AYUB,Independent,Jharkhand,1,0.00 Cr,1412,1,0.1
Others,7,Rampur,ARSHAD WARSI,Minorities Democratic Party,Uttar Pradesh,,0.00 Cr,2927,1,0.3
Others,3,ANANTNAG-RAJOURI,ARSHEED AHMED LONE,Jammu & Kashmir National Panthers Party (Bhim),Jammu and Kashmir,,0.00 Cr,6389,1,0.62
Others,20,Saran,ARTI KUMARI,Independent,Bihar,1,0.00 Cr,3023,1,0.3
Others,8,Jajpur,ARTTATRANA MALIK,Independent,Odisha,1,0.00 Cr,1252,1,0.11
Others,14,KALLAKURICHI,ARUL INIYAN A,Independent,Tamil Nadu,1,0.00 Cr,784,1,0.06
Others,12,ARANI,"ARUL, M.",Independent,Tamil Nadu,1,0.00 Cr,510,1,0.04
Others,16,NAMAKKAL,ARULMANI M,Independent,Tamil Nadu,1,0.00 Cr,568,1,0.05
Others,17,ERODE,ARUMUGA AC KANNAN,Independent,Tamil Nadu,1,0.00 Cr,549,1,0.05
Others,9,KRISHNAGIRI,ARUMUGAM M,Bharatiya Praja Aikyata Party,Tamil Nadu,,0.00 Cr,6154,1,0.53
Others,22,DINDIGUL,ARUMUGAM R,Independent,Tamil Nadu,1,0.00 Cr,1089,1,0.09
Others,13,VILUPPURAM,ARUMUGAM. M,United Republican Party of India,Tamil Nadu,,0.00 Cr,3504,1,0.3
Others,10,DHARMAPURI,ARUMUGAM. M.,Independent,Tamil Nadu,1,0.00 Cr,2290,1,0.18
Others,37,TENKASI,ARUMUGASWAMI M,Independent,Tamil Nadu,1,0.00 Cr,1313,1,0.13
Others,3,HAMIRPUR,ARUN ANKESH SYAL,Ekam Sanatan Bharat Dal,Himachal Pradesh,,0.00 Cr,433,1,0.04
Others,24,Kalyan,ARUN BHAURAO NITURE,Rashtriya Kisan Bahujan Party,Maharashtra,,0.00 Cr,2753,1,0.26
Others,14,Jorhat,ARUN CHANDRA HANDIQUE,Ekam Sanatan Bharat Dal,Assam,,0.00 Cr,9086,1,0.65
Others,12,Purnia,ARUN DAS,Bahujan Samaj Party,Bihar,,0.00 Cr,10619,1,0.89
Others,11,Chalakudy,ARUN EDATHADAN,Independent,Kerala,1,0.00 Cr,686,1,0.07
Others,7,DURG,ARUN JOSHI,Independent,Chhattisgarh,1,0.00 Cr,4753,1,0.31
Others,3,Godda,ARUN KUMAR,Nyaydharmsabha,Jharkhand,,0.00 Cr,2893,1,0.21
Others,3,Khadoor Sahib,ARUN KUMAR,Independent,Punjab,1,0.00 Cr,2525,1,0.24
Others,7,South Delhi,ARUN KUMAR,Independent,NCT OF Delhi,1,0.00 Cr,842,1,0.06
Others,24,Begusarai,ARUN KUMAR,Independent,Bihar,1,0.00 Cr,4045,1,0.31
Others,36,Jahanabad,ARUN KUMAR,Bahujan Samaj Party,Bihar,,0.01 Cr,86380,1,9.33
Others,38,Gaya,ARUN KUMAR,Independent,Bihar,1,0.00 Cr,2554,1,0.27
Others,54,Faizabad,ARUN KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,1067,1,0.09
Others,1,Tripura West,ARUN KUMAR BHAUMIK,Socialist Unity Centre Of India (COMMUNIST),Tripura,,0.00 Cr,8784,1,0.73
Others,16,Mahabubabad,ARUN KUMAR MYPATHI,All India Forward Bloc,Telangana,,0.00 Cr,39136,1,3.53
Others,39,Pratapgarh,ARUN KUMAR PANDEY,Hindustan Samaj Party,Uttar Pradesh,,0.00 Cr,4991,1,0.53
Others,1,BARAMULLA,ARUN KUMAR RAINA,Independent,Jammu and Kashmir,1,0.00 Cr,2241,1,0.22
Others,9,Jamshedpur,ARUN KUMAR SHARMA,Bhartiya Azad Sena,Jharkhand,,0.00 Cr,1801,1,0.14
Others,21,Nashik,ARUN MADHUKAR KALE,Bahujan Samaj Party,Maharashtra,,0.00 Cr,7751,1,0.63
Others,9,Jamshedpur,ARUN MAHATO,Independent,Jharkhand,1,0.00 Cr,7344,1,0.57
Others,3,Godda,ARUN MARIK,Independent,Jharkhand,1,0.00 Cr,17437,1,1.25
Others,25,PERAMBALUR,ARUN NEHRU,Independent,Tamil Nadu,1,0.00 Cr,1299,1,0.12
Others,26,Bangalore South,ARUN PRASAD.A,Bahujan Samaj Party,Karnataka,,0.00 Cr,2425,1,0.19
Others,22,Jadavpur,ARUN SARKAR,Independent,West Bengal,1,0.00 Cr,1110,1,0.07
Others,10,REWA,ARUN TIWARI 'MINTU',Independent,Madhya Pradesh,1,0.00 Cr,1113,1,0.12
Others,24,Kalyan,ARUN VAMAN JADHAV,Independent,Maharashtra,1,0.00 Cr,1082,1,0.1
Others,7,Amravati,ARUN YASHWANTRAO BHAGAT,Independent,Maharashtra,1,0.00 Cr,2088,1,0.18
Others,9,Bellary,ARUN.S.HIREHAL,Independent,Karnataka,1,0.00 Cr,1282,1,0.09
Others,14,Shimoga,ARUNA KANAHALLI,Uttama Prajaakeeya Party,Karnataka,,0.00 Cr,1478,1,0.11
Others,4,Visakhapatnam,ARUNA SRI MURALA,Independent,Andhra Pradesh,1,0.00 Cr,1993,1,0.14
Others,3,Karimnagar,ARUNA THALLAPALLY,Alliance of Democratic Reforms Party,Telangana,,0.00 Cr,9064,1,0.69
Others,18,TIRUPPUR,"ARUNACHALAM, P.",All India Anna Dravida Munnetra Kazhagam,Tamil Nadu,,0.03 Cr,346811,1,30.35
Others,36,THOOTHUKKUDI,ARUNADEVI R,Independent,Tamil Nadu,1,0.00 Cr,6072,1,0.62
Others,10,REWA,ARUNENDRA NARAYAN PANDEY,Independent,Madhya Pradesh,1,0.00 Cr,1551,1,0.17
Others,3,East Delhi,ARUNIMA GAUTAM,Independent,NCT OF Delhi,1,0.00 Cr,751,1,0.06
Others,57,Kaiserganj,ARUNIMA PANDEY,Independent,Uttar Pradesh,1,0.00 Cr,9250,1,0.87
Others,59,Gonda,ARUNIMA PANDEY,Independent,Uttar Pradesh,1,0.00 Cr,3073,1,0.32
Others,20,COIMBATORE,ARUNKANTH V,Independent,Tamil Nadu,1,0.00 Cr,438,1,0.03
Others,33,Jhargram,ARUNKUMAR HANSDA,Bahujan Samaj Party,West Bengal,,0.00 Cr,11989,1,0.8
Others,17,Puri,ARUP MOHAN PATNAIK,Biju Janata Dal,Odisha,,0.05 Cr,524621,1,43.83
Others,7,ROHTAK,ARVIND,Independent,Haryana,1,0.00 Cr,330,1,0.03
Others,1,Kachchh,ARVIND ASHOK SANGHELA,Gujarat Sarva Samaj Party,Gujarat,,0.00 Cr,1526,1,0.14
Others,1,SURGUJA,ARVIND KACHHAP,Independent,Chhattisgarh,1,0.00 Cr,4184,1,0.29
Others,19,Aurangabad,ARVIND KISANRAO KAMBLE,Bahujan Republican  Socialist Party,Maharashtra,,0.00 Cr,1979,1,0.15
Others,3,JANJGIR-CHAMPA,ARVIND KUMAR,Independent,Chhattisgarh,1,0.00 Cr,1715,1,0.12
Others,56,Baharaich,ARVIND KUMAR,Bhartiya Awam Party (Rastriya),Uttar Pradesh,,0.00 Cr,6160,1,0.58
Others,80,Robertsganj,ARVIND KUMAR BHARTI,Rashtriya Samanta Dal,Uttar Pradesh,,0.00 Cr,7592,1,0.75
Others,15,Muzaffarpur,ARVIND KUMAR CHAUDHARY,Socialist Unity Centre Of India (COMMUNIST),Bihar,,0.00 Cr,1857,1,0.17
Others,76,Chandauli,ARVIND KUMAR PATEL,Sardar Patel Siddhant Party,Uttar Pradesh,,0.00 Cr,2745,1,0.25
Others,7,ROHTAK,ARVIND KUMAR SHARMA,Independent,Haryana,1,0.00 Cr,367,1,0.03
Others,43,Kanpur,ARVIND KUMAR SRIVASTAVA,Independent,Uttar Pradesh,1,0.00 Cr,398,1,0.04
Others,31,Mumbai South,ARVIND NARAYAN SAWANT,Independent,Maharashtra,1,0.00 Cr,3090,1,0.4
Others,8,Wardha,ARVIND SHAMRAO LILLORE,Independent,Maharashtra,1,0.00 Cr,1476,1,0.13
Others,9,Ramtek,ARVIND SHIVAJI TANDEKAR,Independent,Maharashtra,1,0.00 Cr,3215,1,0.26
Others,13,Patiala,ARVINDER KUMAR,Independent,Punjab,1,0.00 Cr,3812,1,0.33
Others,10,Firozpur,ARWINDER SINGH,Independent,Punjab,1,0.00 Cr,2570,1,0.23
Others,40,Osmanabad,ARYANRAJE KISANRAO SHINDE,Rashtriya Samaj Dal (R),Maharashtra,,0.00 Cr,1887,1,0.15
Others,24,Rajampet,ASADI VENKATADRI,Independent,Andhra Pradesh,1,0.00 Cr,691,1,0.05
Others,9,Hyderabad,ASADUDDIN OWAISI,All India Majlis-E-Ittehadul Muslimeen,Telangana,,0.07 Cr,661981,1,61.28
Others,26,Bangalore South,ASGAR A MOHIN.S.M.,Independent,Karnataka,1,0.00 Cr,269,1,0.02
Others,53,Barabanki,ASHA DEVI,Swatantrata Abhivyakti Party,Uttar Pradesh,,0.00 Cr,2020,1,0.16
Others,10,Singhbhum,ASHA KUMARI RUNDA,Independent,Jharkhand,1,0.00 Cr,2754,1,0.27
Others,5,BILASPUR,ASHAVANT SAHOO,Bhartiya Shakti Chetna Party,Chhattisgarh,,0.00 Cr,4354,1,0.32
Others,10,Baharampur,ASHIS DAS,Independent,West Bengal,1,0.00 Cr,1110,1,0.08
Others,9,Ramtek,ASHISH BHAURAO SARODE,Bhim Sena,Maharashtra,,0.00 Cr,1620,1,0.13
Others,9,Jangipur,ASHISH BHUIMALI,Independent,West Bengal,1,0.00 Cr,3951,1,0.29
Others,5,Haridwar,ASHISH DHYANI,Independent,Uttarakhand,1,0.00 Cr,1117,1,0.09
Others,25,Bareilly,ASHISH GANGWAR,Independent,Uttar Pradesh,1,0.00 Cr,616,1,0.06
Others,5,Kodarma,ASHISH KUMAR,Right to Recall Party,Jharkhand,,0.00 Cr,2896,1,0.21
Others,26,Pilibhit,ASHISH KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,1850,1,0.16
Others,8,RAIPUR,ASHISH KUMAR TIWARI,Aap Sabki Apni Party,Chhattisgarh,,0.00 Cr,528,1,0.03
Others,8,Wardha,ASHISH LEKHIRAM IZANKAR,Vidarbha Rajya Aghadi,Maharashtra,,0.00 Cr,1828,1,0.17
Others,24,KOTA,ASHISH YOGI,Ekam Sanatan Bharat Dal,Rajasthan,,0.00 Cr,5775,1,0.38
Others,20,Hindupur,ASHOK,Socialist Unity Centre Of India (COMMUNIST),Andhra Pradesh,,0.00 Cr,1292,1,0.09
Others,13,Guntur,ASHOK ANAND GALI,Independent,Andhra Pradesh,1,0.00 Cr,335,1,0.02
Others,2,Belgaum,ASHOK APPAYA APPUGOL,Bahujan Samaj Party,Karnataka,,0.00 Cr,4407,1,0.32
Others,4,Raver,ASHOK BABURAO JADHAV,Peoples Party of India (Democratic),Maharashtra,,0.00 Cr,4690,1,0.4
Others,9,SATNA,ASHOK BAUDH,Independent,Madhya Pradesh,1,0.00 Cr,947,1,0.09
Others,39,Beed,ASHOK BHAGOJI THORAT,Bahujan Maha Party,Maharashtra,,0.01 Cr,54850,1,3.6
Others,23,Bhiwandi,ASHOK BHIKU BAHADARE,Sanyukt Bharat Paksh,Maharashtra,,0.00 Cr,2047,1,0.16
Others,43,Madha,ASHOK DNYANDEV WAGHMODE,Independent,Maharashtra,1,0.00 Cr,989,1,0.08
Others,46,Ratnagiri- Sindhudurg,ASHOK GANGARAM PAWAR,Bahujan Mukti Party,Maharashtra,,0.00 Cr,5280,1,0.58
Others,72,Ballia,ASHOK GUPTA,Independent,Uttar Pradesh,1,0.00 Cr,1347,1,0.13
Others,7,DURG,ASHOK JAIN,Independent,Chhattisgarh,1,0.00 Cr,1902,1,0.12
Others,9,GURGAON,ASHOK JANGRA,Independent,Haryana,1,0.00 Cr,3005,1,0.19
Others,5,KARNAL,ASHOK KATARIA,Samst Samaj Party,Haryana,,0.00 Cr,2904,1,0.22
Others,6,Akola,ASHOK KISANRAO THORAT,Independent,Maharashtra,1,0.00 Cr,581,1,0.05
Others,2,North-East Delhi,ASHOK KUMAR,Bahujan Samaj Party,NCT OF Delhi,,0.00 Cr,12138,1,0.78
Others,5,KARNAL,ASHOK KUMAR,Independent,Haryana,1,0.00 Cr,633,1,0.05
Others,7,ROHTAK,ASHOK KUMAR,Independent,Haryana,1,0.00 Cr,629,1,0.05
Others,9,Jamshedpur,ASHOK KUMAR,Peoples Party of India (Democratic),Jharkhand,,0.00 Cr,2048,1,0.16
Others,17,ERODE,ASHOK KUMAR,All India Anna Dravida Munnetra Kazhagam,Tamil Nadu,,0.03 Cr,325773,1,29.79
Others,21,Hajipur,ASHOK KUMAR,Samata Party,Bihar,,0.00 Cr,4721,1,0.41
Others,22,Etah,ASHOK KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,780,1,0.08
Others,1,Chandni Chowk,ASHOK KUMAR GUPTA,Independent,NCT OF Delhi,1,0.00 Cr,140,1,0.01
Others,9,SATNA,ASHOK KUMAR GUPTA,Bhartiya Shakti Chetna Party,Madhya Pradesh,,0.00 Cr,1265,1,0.12
Others,4,Jalandhar,ASHOK KUMAR JAKHU,Independent,Punjab,1,0.00 Cr,743,1,0.08
Others,31,SIVAGANGA,ASHOK KUMAR K,Independent,Tamil Nadu,1,0.00 Cr,1034,1,0.1
Others,34,VIRUDHUNAGAR,ASHOK KUMAR M,Bharatiya Praja Aikyata Party,Tamil Nadu,,0.00 Cr,5293,1,0.5
Others,9,Hyderabad,ASHOK KUMAR MAMBA,Maa Telangana Party,Telangana,,0.00 Cr,423,1,0.04
Others,33,Unnao,ASHOK KUMAR PANDEY,Bahujan Samaj Party,Uttar Pradesh,,0.01 Cr,72527,1,5.57
Others,38,Gaya,ASHOK KUMAR PASWAN,Independent,Bihar,1,0.00 Cr,2701,1,0.28
Others,5,Mayurbhanj,ASHOK KUMAR SING,Independent,Odisha,1,0.00 Cr,8953,1,0.76
Others,5,Sabarkantha,ASHOK L VAGHELA,Independent,Gujarat,1,0.00 Cr,1688,1,0.13
Others,2,North-East Delhi,ASHOK MISHRA,Independent,NCT OF Delhi,1,0.00 Cr,352,1,0.02
Others,2,Belgaum,ASHOK P HANAJI,Independent,Karnataka,1,0.00 Cr,679,1,0.05
Others,9,Surendranagar,ASHOK PALAJIBHAI RATHOD,Independent,Gujarat,1,0.00 Cr,1091,1,0.1
Others,3,Karimnagar,ASHOK PANCHIKA,Social Justice Party of India,Telangana,,0.00 Cr,1924,1,0.15
Others,15,Hingoli,ASHOK PANDURANG RATHOD,Independent,Maharashtra,1,0.00 Cr,2906,1,0.25
Others,43,Kanpur,ASHOK PASWAN ADVOCATE,Sabhi Jan Party,Uttar Pradesh,,0.00 Cr,1974,1,0.22
Others,44,Akbarpur,ASHOK PASWAN ADVOCATE,Sabhi Jan Party,Uttar Pradesh,,0.00 Cr,3173,1,0.29
Others,20,RAJGARH,ASHOK PAWAR,Samata Samadhan Party,Madhya Pradesh,,0.00 Cr,6614,1,0.46
Others,1,TIRUVALLUR,"Ashok Priyadarshan, S.",Desiya Makkal Sakthi Katchi,Tamil Nadu,,0.00 Cr,2946,1,0.21
Others,38,Shirdi,ASHOK RAMCHANDRA ALHAT,Independent,Maharashtra,1,0.00 Cr,1798,1,0.17
Others,13,JABALPUR,ASHOK RANA,Rashtra Nirman Party,Madhya Pradesh,,0.00 Cr,1228,1,0.11
Others,13,Chandrapur,ASHOK RANAJI RATHOD,Jay Vidarbha Party,Maharashtra,,0.00 Cr,1670,1,0.13
Others,14,MANDLA,ASHOK SARAIYA,Independent,Madhya Pradesh,1,0.00 Cr,2727,1,0.18
Others,5,SIKAR,ASHOK SEHRA,Ambedkarite Party of India,Rajasthan,,0.00 Cr,5382,1,0.41
Others,73,Jaunpur,ASHOK SINGH,Samaj Vikas Kranti Party,Uttar Pradesh,,0.00 Cr,2755,1,0.25
Others,39,Beed,ASHOK SUKHDEV HINGE,Vanchit Bahujan  Aaghadi,Maharashtra,,0.01 Cr,50867,1,3.34
Others,5,Zahirabad,ASHOK TALARI,Independent,Telangana,1,0.00 Cr,837,1,0.07
Others,32,Arrah,ASHOK TIWARY,Independent,Bihar,1,0.00 Cr,2295,1,0.21
Others,5,Buldhana,ASHOK WAMAN HIWALE,Independent,Maharashtra,1,0.00 Cr,15436,1,1.39
Others,18,Chitradurga,ASHOKA CHAKRAVARTHI,Bahujan Samaj Party,Karnataka,,0.00 Cr,7705,1,0.56
Others,10,DHARMAPURI,ASHOKAN. M.,Independent,Tamil Nadu,1,0.00 Cr,1026,1,0.08
Others,20,Mathurapur,ASHOKE PUROKAIT,Independent,West Bengal,1,0.00 Cr,1501,1,0.1
Others,20,Mathurapur,ASHOKE SARDAR,Independent,West Bengal,1,0.00 Cr,1501,1,0.1
Others,2,Belgaum,ASHPAKAHMAD USTAD,Independent,Karnataka,1,0.00 Cr,634,1,0.05
Others,36,Jahanabad,ASHUTOSH KUMAR,Rashtriya Jan Jan Party,Bihar,,0.00 Cr,13213,1,1.43
Others,2,MANDI,ASHUTOSH MAHANT,Independent,Himachal Pradesh,1,0.00 Cr,286,1,0.03
Others,29,Dhaurahra,ASHUTOSH PATHAK,Aam Janta Party (India),Uttar Pradesh,,0.00 Cr,3556,1,0.32
Others,2,Garhwal,ASHUTOSH SINGH,Uttarakhand Kranti Dal,Uttarakhand,,0.00 Cr,4561,1,0.62
Others,36,Jahanabad,ASHUTOSH VINAY KUMAR,Rashtriya Garib Dal,Bihar,,0.00 Cr,2909,1,0.31
Others,6,SONIPAT,ASHWANI,Independent,Haryana,1,0.00 Cr,695,1,0.06
Others,5,BILASPUR,ASHWANI RAJAK,Bahujan Samaj Party,Chhattisgarh,,0.00 Cr,13222,1,0.97
Others,24,Kalyan,ASHWINI AMOL KENDRE,Independent,Maharashtra,1,0.00 Cr,2468,1,0.24
Others,30,Mumbai South Central,ASHWINI KUMAR PATHAK,Independent,Maharashtra,1,0.00 Cr,1612,1,0.2
Others,34,Pune,ASHWINI PRATIBHA KHAIRNAR,Independent,Maharashtra,1,0.00 Cr,415,1,0.04
Others,8,Wardha,ASIF,Independent,Maharashtra,1,0.00 Cr,15182,1,1.39
Others,25,Khagaria,ASIF IMAM,Aadarsh Mithila Party,Bihar,,0.00 Cr,2443,1,0.23
Others,8,Maldaha Dakshin,ASIM MANDAL,Jan Sangh Party,West Bengal,,0.00 Cr,2788,1,0.2
Others,11,Murshidabad,ASIM RAY,Bhartiya Lokmat Rashtrwadi Party,West Bengal,,0.00 Cr,5534,1,0.36
Others,35,Purulia,ASIT BARAN MAHATO,Party for Democratic Socialism,West Bengal,,0.00 Cr,3877,1,0.27
Others,48,Hatkanangale,ASLAM AINODIN MULLA,Independent,Maharashtra,1,0.00 Cr,6111,1,0.47
Others,36,Shirur,ASLAM ISAK BAGWAN,Lok Sena Party,Maharashtra,,0.00 Cr,2350,1,0.17
Others,3,CHURU,ASLAM LILGAR,Independent,Rajasthan,1,0.00 Cr,567,1,0.04
Others,5,Buldhana,ASLAM SHAH HASAN SHAH,Maharashtra Vikas Aghadi,Maharashtra,,0.00 Cr,6153,1,0.55
Others,10,DHARMAPURI,ASOKAN. G.,Independent,Tamil Nadu,1,0.00 Cr,611,1,0.05
Others,10,DHARMAPURI,ASOKAN. R. DR.,All India Anna Dravida Munnetra Kazhagam,Tamil Nadu,,0.03 Cr,293629,1,23.53
Others,14,Bhongir,ASURA BALU,Independent,Telangana,1,0.00 Cr,5750,1,0.41
Others,23,Kolkata Dakshin,ATANU DAS,Independent,West Bengal,1,0.00 Cr,971,1,0.08
Others,4,Darjeeling,ATASI BISWAS,Kisan Mazdoor Sangharsh Party,West Bengal,,0.00 Cr,4641,1,0.35
Others,77,Varanasi,ATHER JAMAL LARI,Bahujan Samaj Party,Uttar Pradesh,,0.00 Cr,33766,1,2.99
Others,1,Araku (ST),ATHIDHI,Independent,Andhra Pradesh,1,0.00 Cr,8136,1,0.7
Others,38,TIRUNELVELI,ATHISAYAM V,Independent,Tamil Nadu,1,0.00 Cr,3781,1,0.35
Others,1,Adilabad,ATHRAM SAKKU,Bharat Rashtra Samithi,Telangana,,0.01 Cr,137300,1,11.11
Others,6,Medak,ATI ANJANEYULU,Independent,Telangana,1,0.00 Cr,2038,1,0.15
Others,41,Latur,ATITHI KHANDERAO SURYVANSHI,Swarajya Shakti Sena,Maharashtra,,0.00 Cr,5178,1,0.42
Others,4,HISAR,ATMA RAM BISHNOI,Independent,Haryana,1,0.00 Cr,1097,1,0.09
Others,2,BIKANER,ATMA RAM GUJARATI,Independent,Rajasthan,1,0.00 Cr,6281,1,0.56
Others,3,Sambalpur,ATMA RAM SUPKAR,Independent,Odisha,1,0.00 Cr,2059,1,0.17
Others,10,FARIDABAD,ATUL,Independent,Haryana,1,0.00 Cr,1458,1,0.1
Others,41,Bolpur,ATUL CHANDRA BAURI,Independent,West Bengal,1,0.00 Cr,7829,1,0.51
Others,20,Vadodara,ATUL GAMECHI,Independent,Gujarat,1,0.00 Cr,1084,1,0.09
Others,5,JAMMU,ATUL RAINA,Independent,Jammu and Kashmir,1,0.00 Cr,2068,1,0.16
Others,12,Ghaziabad,AURANGJEB,Independent,Uttar Pradesh,1,0.00 Cr,1120,1,0.08
Others,32,MADURAI,AVADAINATHAN V,Independent,Tamil Nadu,1,0.00 Cr,462,1,0.05
Others,35,Karakat,AVADHESH PASAWAN,Bharatiya Aam Awam Party,Bihar,,0.00 Cr,5585,1,0.54
Others,72,Ballia,AVADHESH VERMA,Independent,Uttar Pradesh,1,0.00 Cr,1161,1,0.12
Others,52,Allahabad,AVANEESH KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,1835,1,0.19
Others,1,Araku (ST),AVASHYA LAHARI . VARAM,Bahujan Samaj Party,Andhra Pradesh,,0.00 Cr,25750,1,2.21
Others,12,Ghaziabad,AVDESH KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,1043,1,0.07
Others,32,Misrikh,AVDHESH,Independent,Uttar Pradesh,1,0.00 Cr,1423,1,0.14
Others,20,Saran,AVINASH KUMAR,Bahujan Samaj Party,Bihar,,0.00 Cr,14770,1,1.45
Others,16,Nanded,AVINASH VISHWANATH BHOSIKAR,Vanchit Bahujan  Aaghadi,Maharashtra,,0.01 Cr,92512,1,8.2
Others,12,Uttara Kannada,AVINASH. NARAYAN. PATIL.,Independent,Karnataka,1,0.00 Cr,773,1,0.06
Others,3,Godda,AVISEK ANAND JHA,Independent,Jharkhand,1,0.00 Cr,9636,1,0.69
Others,5,Haridwar,AVNISH KUMAR,Independent,Uttarakhand,1,0.00 Cr,975,1,0.07
Others,9,Faridkot,AVTAR SINGH SAHOTA,Independent,Punjab,1,0.00 Cr,4160,1,0.41
Others,17,Khammam,AVUTAPALLI RAMBABU,Independent,Telangana,1,0.00 Cr,950,1,0.08
