state_id,region_id,constituency_id,state_name,region_name,constituency_no,constituency_name,election_phase,polling_date,winner_candidate,winner_party,alliance_name,runner_up_candidate,runner_up_party,evm_votes,postal_votes,winner_votes,constituency_total_votes,vote_share,margin_votes,result_status,winner_age,winner_gender
26,3,317,Odisha,Eastern Region,20,Berhampur,4,2024-05-13,DR. PRADEEP KUMAR PANIGRAHY,Bharatiya Janata Party,NDA,BHRUGU BAXIPATRA,Biju Janata Dal,510585,2517,513102,1042923.0,49.2,165476,Result Declared,,
26,3,318,Odisha,Eastern Region,21,Koraput,4,2024-05-13,SAPTAGIRI SANKAR ULAKA,Indian National Congress,INDIA,KAUSALYA HIKAKA,Biju Janata Dal,469295,2098,471393,1148842.0,41.03,147744,Result Declared,45.0,male
27,5,319,Puducherry,Southern Region,1,PUDUCHERRY,1,2024-04-19,VE VAITHILINGAM,Indian National Congress,INDIA,A NAMASSIVAYAM,Bharatiya Janata Party,424292,1713,426005,807940.0,52.73,136516,Result Declared,73.0,male
28,1,320,Punjab,Northern Region,1,Gurdaspur,7,2024-06-01,SUKHJINDER SINGH RANDHAWA,Indian National Congress,INDIA,DINESH SINGH BABBU,Bharatiya Janata Party,361713,2330,364043,1077826.0,33.78,82861,Result Declared,65.0,male
28,1,321,Punjab,Northern Region,2,Amritsar,7,2024-06-01,GURJEET SINGH AUJLA,Indian National Congress,INDIA,KULDEEP SINGH DHALIWAL,Aam Aadmi Party,254414,767,255181,905656.0,28.18,40301,Result Declared,51.0,male
28,1,322,Punjab,Northern Region,3,Khadoor Sahib,7,2024-06-01,AMRITPAL SINGH,Independent,Others,KULBIR SINGH ZIRA,Indian National Congress,402600,1830,404430,1047165.0,38.62,197120,Result Declared,31.0,male
28,1,323,Punjab,Northern Region,4,Jalandhar,7,2024-06-01,CHARANJIT SINGH CHANNI,Indian National Congress,INDIA,SUSHIL KUMAR RINKU,Bharatiya Janata Party,389509,544,390053,989107.0,39.43,175993,Result Declared,61.0,male
28,1,324,Punjab,Northern Region,5,Hoshiarpur,7,2024-06-01,DR. RAJ KUMAR CHABBEWAL,Aam Aadmi Party,INDIA,YAMINI GOMAR,Indian National Congress,302402,1457,303859,948485.0,32.04,44111,Result Declared,54.0,male
28,1,325,Punjab,Northern Region,6,Anandpur Sahib,7,2024-06-01,MALVINDER SINGH KANG,Aam Aadmi Party,INDIA,VIJAY INDER SINGLA,Indian National Congress,312241,976,313217,1077123.0,29.08,10846,Result Declared,45.0,male
28,1,326,Punjab,Northern Region,7,Ludhiana,7,2024-06-01,AMRINDER SINGH RAJA WARRING,Indian National Congress,INDIA,RAVNEET SINGH BITTU,Bharatiya Janata Party,321424,800,322224,1059157.0,30.42,20942,Result Declared,46.0,male
28,1,327,Punjab,Northern Region,8,Fatehgarh Sahib,7,2024-06-01,AMAR SINGH,Indian National Congress,INDIA,GURPREET SINGH GP,Aam Aadmi Party,331324,1267,332591,974256.0,34.14,34202,Result Declared,70.0,male
28,1,328,Punjab,Northern Region,9,Faridkot,7,2024-06-01,SARABJEET SINGH KHALSA,Independent,Others,KARAMJIT SINGH ANMOL,Aam Aadmi Party,296922,1140,298062,1014455.0,29.38,70053,Result Declared,45.0,male
28,1,329,Punjab,Northern Region,10,Firozpur,7,2024-06-01,SHER SINGH GHUBAYA,Indian National Congress,INDIA,JAGDEEP SINGH KAKA BRAR,Aam Aadmi Party,264712,1914,266626,1125115.0,23.7,3242,Result Declared,61.0,male
28,1,330,Punjab,Northern Region,11,Bathinda,7,2024-06-01,HARSIMRAT KAUR BADAL,Shiromani Akali Dal,Others,GURMEET SINGH KHUDIAN,Aam Aadmi Party,375019,1539,376558,1151170.0,32.71,49656,Result Declared,57.0,female
28,1,331,Punjab,Northern Region,12,Sangrur,7,2024-06-01,GURMEET SINGH MEET HAYER,Aam Aadmi Party,INDIA,SUKHPAL SINGH KHAIRA,Indian National Congress,362791,1294,364085,1009665.0,36.06,172560,Result Declared,35.0,male
28,1,332,Punjab,Northern Region,13,Patiala,7,2024-06-01,DR DHARAMVIRA GANDHI,Indian National Congress,INDIA,DR BALBIR SINGH,Aam Aadmi Party,304672,944,305616,1151743.0,26.54,14831,Result Declared,73.0,male
29,1,333,Rajasthan,Northern Region,1,GANGANAGAR,1,2024-04-19,KULDEEP INDORA,Indian National Congress,INDIA,PRIYANKA BALAN MEGHWAL,Bharatiya Janata Party,719896,6596,726492,1413494.0,51.4,88153,Result Declared,54.0,male
29,1,334,Rajasthan,Northern Region,2,BIKANER,1,2024-04-19,ARJUN RAM MEGHWAL,Bharatiya Janata Party,NDA,GOVINDRAM MEGHWAL,Indian National Congress,561240,5497,566737,1118282.0,50.68,55711,Result Declared,70.0,male
29,1,335,Rajasthan,Northern Region,3,CHURU,1,2024-04-19,RAHUL KASWAN,Indian National Congress,INDIA,DEVENDRA JHAJHARIA,Bharatiya Janata Party,719352,8859,728211,1424645.0,51.12,72737,Result Declared,47.0,male
29,1,336,Rajasthan,Northern Region,4,JHUNJHUNU,1,2024-04-19,BRIJENDRA SINGH OLA,Indian National Congress,INDIA,SHUBHKARAN CHOUDHARY,Bharatiya Janata Party,541203,11965,553168,1118927.0,49.44,18235,Result Declared,72.0,male
29,1,337,Rajasthan,Northern Region,5,SIKAR,1,2024-04-19,AMRARAM,Communist Party of India  (Marxist),INDIA,SUMEDHANAND SARASWATI,Bharatiya Janata Party,645559,13741,659300,1300856.0,50.68,72896,Result Declared,68.0,male
29,1,338,Rajasthan,Northern Region,6,JAIPUR RURAL,1,2024-04-19,RAO RAJENDRA SINGH,Bharatiya Janata Party,NDA,ANIL CHOPRA,Indian National Congress,608189,9688,617877,1262054.0,48.96,1615,Result Declared,65.0,male
29,1,339,Rajasthan,Northern Region,7,JAIPUR,1,2024-04-19,MANJU SHARMA,Bharatiya Janata Party,NDA,PRATAP SINGH KHACHARIYAWAS,Indian National Congress,878643,8207,886850,1463258.0,60.61,331767,Result Declared,64.0,female
29,1,340,Rajasthan,Northern Region,8,ALWAR,1,2024-04-19,BHUPENDER YADAV,Bharatiya Janata Party,NDA,LALIT YADAV,Indian National Congress,624110,7882,631992,1253438.0,50.42,48282,Result Declared,55.0,male
29,1,341,Rajasthan,Northern Region,9,BHARATPUR,1,2024-04-19,SANJNA JATAV,Indian National Congress,INDIA,RAMSWAROOP KOLI,Bharatiya Janata Party,572808,7082,579890,1133000.0,51.18,51983,Result Declared,26.0,female
29,1,342,Rajasthan,Northern Region,10,KARAULI-DHOLPUR,1,2024-04-19,BHAJAN LAL JATAV,Indian National Congress,INDIA,INDU DEVI,Bharatiya Janata Party,525379,4632,530011,988122.0,53.64,98945,Result Declared,55.0,male
29,1,343,Rajasthan,Northern Region,11,DAUSA,1,2024-04-19,MURARI LAL MEENA,Indian National Congress,INDIA,KANHAIYA LAL MEENA,Bharatiya Janata Party,636868,9398,646266,1072734.0,60.24,237340,Result Declared,65.0,male
29,1,344,Rajasthan,Northern Region,12,TONK-SAWAI MADHOPUR,2,2024-04-26,HARISH CHANDRA MEENA,Indian National Congress,INDIA,SUKHBIR SINGH JAUNAPURIA,Bharatiya Janata Party,617137,6626,623763,1226584.0,50.85,64949,Result Declared,69.0,male
29,1,345,Rajasthan,Northern Region,13,AJMER,2,2024-04-26,BHAGIRATH CHOUDHARY,Bharatiya Janata Party,NDA,RAMCHANDRA CHOUDHARY,Indian National Congress,741151,6311,747462,1201179.0,62.23,329991,Result Declared,69.0,male
29,1,346,Rajasthan,Northern Region,14,NAGAUR,1,2024-04-19,HANUMAN BENIWAL,Rashtriya Loktantrik Party,INDIA,JYOTI MIRDHA,Bharatiya Janata Party,591460,5495,596955,1238473.0,48.2,42225,Result Declared,52.0,male
29,1,347,Rajasthan,Northern Region,15,PALI,2,2024-04-26,P. P. CHAUDHARY,Bharatiya Janata Party,NDA,SANGEETA BENIWAL,Indian National Congress,750568,6821,757389,1353842.0,55.94,245351,Result Declared,70.0,male
29,1,348,Rajasthan,Northern Region,16,JODHPUR,2,2024-04-26,GAJENDRA SINGH SHEKHAWAT,Bharatiya Janata Party,NDA,KARAN SINGH UCHIYARDA,Indian National Congress,722978,7078,730056,1383838.0,52.76,115677,Result Declared,56.0,male
29,1,349,Rajasthan,Northern Region,17,BARMER,2,2024-04-26,UMMEDA RAM BENIWAL,Indian National Congress,INDIA,RAVINDRA SINGH BHATI,Independent,699122,5554,704676,1688051.0,41.74,118176,Result Declared,46.0,male
29,1,350,Rajasthan,Northern Region,18,JALORE,2,2024-04-26,LUMBARAM,Bharatiya Janata Party,NDA,VAIBHAV GEHLOT,Indian National Congress,793705,3078,796783,1451126.0,54.91,201543,Result Declared,59.0,male
29,1,351,Rajasthan,Northern Region,19,UDAIPUR,2,2024-04-26,MANNA LAL RAWAT,Bharatiya Janata Party,NDA,TARACHAND MEENA,Indian National Congress,732757,5529,738286,1498376.0,49.27,261608,Result Declared,52.0,male
29,1,352,Rajasthan,Northern Region,20,BANSWARA,2,2024-04-26,RAJ KUMAR ROAT,Bharat Adivasi Party,INDIA,MAHENDRAJEETSINGH MALVIYA,Bharatiya Janata Party,815430,5401,820831,1636852.0,50.15,247054,Result Declared,31.0,male
29,1,353,Rajasthan,Northern Region,21,CHITTORGARH,2,2024-04-26,CHANDRA PRAKASH JOSHI,Bharatiya Janata Party,NDA,ANJANA UDAILAL,Indian National Congress,882334,5868,888202,1498733.0,59.26,389877,Result Declared,48.0,male
29,1,354,Rajasthan,Northern Region,22,RAJSAMAND,2,2024-04-26,MAHIMA KUMARI MEWAR,Bharatiya Janata Party,NDA,DR. DAMODAR GURJAR,Indian National Congress,775243,5960,781203,1213130.0,64.4,392223,Result Declared,52.0,female
29,1,355,Rajasthan,Northern Region,23,BHILWARA,2,2024-04-26,DAMODAR AGARWAL,Bharatiya Janata Party,NDA,C P JOSHI,Indian National Congress,803193,4447,807640,1304395.0,61.92,354606,Result Declared,68.0,male
29,1,356,Rajasthan,Northern Region,24,KOTA,2,2024-04-26,OM BIRLA,Bharatiya Janata Party,NDA,PRAHLAD GUNJAL,Indian National Congress,744396,6100,750496,1500157.0,50.03,41974,Result Declared,62.0,male
29,1,357,Rajasthan,Northern Region,25,JHALAWAR-BARAN,2,2024-04-26,DUSHYANT SINGH,Bharatiya Janata Party,NDA,URMILA JAIN “BHAYA”,Indian National Congress,861850,3526,865376,1421331.0,60.88,370989,Result Declared,53.0,male
30,6,358,Sikkim,North Eastern Region,1,Sikkim,1,2024-04-19,INDRA HANG SUBBA,Sikkim Krantikari Morcha,NDA,BHARAT BASNETT,Citizen Action Party-Sikkim,156836,7560,164396,384893.0,42.71,80830,Result Declared,35.0,male
31,5,359,Tamil Nadu,Southern Region,1,TIRUVALLUR,1,2024-04-19,Sasikanth Senthil,Indian National Congress,INDIA,"Balaganapathy, V. Pon",Bharatiya Janata Party,794608,2348,796956,1417812.0,56.21,572155,Result Declared,44.0,male
31,5,360,Tamil Nadu,Southern Region,2,CHENNAI NORTH,1,2024-04-19,DR.KALANIDHI VEERASWAMY,Dravida Munnetra Kazhagam,INDIA,R. MANOHAR,All India Anna Dravida Munnetra Kazhagam,495733,1600,497333,902489.0,55.11,339222,Result Declared,54.0,male
31,5,361,Tamil Nadu,Southern Region,3,CHENNAI SOUTH,1,2024-04-19,T.SUMATHY (ALIAS) THAMIZHACHI THANGAPANDIAN,Dravida Munnetra Kazhagam,INDIA,DR.TAMILISAI SOUNDARARAJAN,Bharatiya Janata Party,515307,1321,516628,1099321.0,47.0,225945,Result Declared,61.0,female
31,5,362,Tamil Nadu,Southern Region,4,CHENNAI CENTRAL,1,2024-04-19,DAYANIDHI MARAN,Dravida Munnetra Kazhagam,INDIA,VINOJ,Bharatiya Janata Party,412286,1562,413848,730549.0,56.65,244689,Result Declared,57.0,male
31,5,363,Tamil Nadu,Southern Region,5,SRIPERUMBUDUR,1,2024-04-19,T R BAALU,Dravida Munnetra Kazhagam,INDIA,G PREMKUMAR,All India Anna Dravida Munnetra Kazhagam,755671,2940,758611,1440935.0,52.65,487029,Result Declared,82.0,male
31,5,364,Tamil Nadu,Southern Region,6,KANCHEEPURAM,1,2024-04-19,SELVAM. G,Dravida Munnetra Kazhagam,INDIA,RAJASEKAR. E,All India Anna Dravida Munnetra Kazhagam,582978,3066,586044,1259578.0,46.53,221473,Result Declared,49.0,male
31,5,365,Tamil Nadu,Southern Region,7,ARAKKONAM,1,2024-04-19,S JAGATHRATCHAKAN,Dravida Munnetra Kazhagam,INDIA,L VIJAYAN,All India Anna Dravida Munnetra Kazhagam,560578,2638,563216,1163822.0,48.39,306559,Result Declared,76.0,male
31,5,366,Tamil Nadu,Southern Region,8,VELLORE,1,2024-04-19,DM KATHIR ANAND,Dravida Munnetra Kazhagam,INDIA,AC SHANMUGAM,Bharatiya Janata Party,566435,2257,568692,1129458.0,50.35,215702,Result Declared,48.0,male
31,5,367,Tamil Nadu,Southern Region,9,KRISHNAGIRI,1,2024-04-19,GOPINATH K,Indian National Congress,INDIA,JAYAPRAKASH V,All India Anna Dravida Munnetra Kazhagam,491131,1752,492883,1166156.0,42.27,192486,Result Declared,61.0,male
31,5,368,Tamil Nadu,Southern Region,10,DHARMAPURI,1,2024-04-19,MANI. A.,Dravida Munnetra Kazhagam,INDIA,SOWMIYA ANBUMANI,Pattali Makkal Katchi,429301,3366,432667,1247832.0,34.67,21300,Result Declared,55.0,male
31,5,369,Tamil Nadu,Southern Region,11,TIRUVANNAMALAI,1,2024-04-19,"ANNADURAI, C.N.",Dravida Munnetra Kazhagam,INDIA,KALIYAPERUMAL M,All India Anna Dravida Munnetra Kazhagam,543857,3522,547379,1146273.0,47.75,233931,Result Declared,50.0,male
31,5,370,Tamil Nadu,Southern Region,12,ARANI,1,2024-04-19,THARANIVENTHAN M S,Dravida Munnetra Kazhagam,INDIA,"GAJENDRAN, G.V.",All India Anna Dravida Munnetra Kazhagam,497083,3016,500099,1140261.0,43.86,208766,Result Declared,59.0,male
31,5,371,Tamil Nadu,Southern Region,13,VILUPPURAM,1,2024-04-19,RAVIKUMAR. D,Viduthalai Chiruthaigal Katchi,INDIA,BHAGYARAJ. J,All India Anna Dravida Munnetra Kazhagam,474230,2803,477033,1152667.0,41.39,70703,Result Declared,63.0,male
31,5,372,Tamil Nadu,Southern Region,14,KALLAKURICHI,1,2024-04-19,MALAIYARASAN D,Dravida Munnetra Kazhagam,INDIA,KUMARAGURU R,All India Anna Dravida Munnetra Kazhagam,558346,3243,561589,1249568.0,44.94,53784,Result Declared,48.0,male
31,5,373,Tamil Nadu,Southern Region,15,SALEM,1,2024-04-19,SELVAGANAPATHI T M,Dravida Munnetra Kazhagam,INDIA,VIGNESH P,All India Anna Dravida Munnetra Kazhagam,562022,4063,566085,1304844.0,43.38,70357,Result Declared,65.0,male
31,5,374,Tamil Nadu,Southern Region,16,NAMAKKAL,1,2024-04-19,MATHESWARAN V S,Dravida Munnetra Kazhagam,INDIA,TAMILMANI S,All India Anna Dravida Munnetra Kazhagam,457695,4341,462036,1146303.0,40.31,29112,Result Declared,51.0,male
31,5,375,Tamil Nadu,Southern Region,17,ERODE,1,2024-04-19,K E PRAKASH,Dravida Munnetra Kazhagam,INDIA,ASHOK KUMAR,All India Anna Dravida Munnetra Kazhagam,558849,3490,562339,1093423.0,51.43,236566,Result Declared,47.0,male
31,5,376,Tamil Nadu,Southern Region,18,TIRUPPUR,1,2024-04-19,"SUBBARAYAN, K.",Communist Party of India,INDIA,"ARUNACHALAM, P.",All India Anna Dravida Munnetra Kazhagam,470195,2544,472739,1142549.0,41.38,125928,Result Declared,76.0,male
31,5,377,Tamil Nadu,Southern Region,19,NILGIRIS,1,2024-04-19,RAJA A,Dravida Munnetra Kazhagam,INDIA,DR MURUGAN L,Bharatiya Janata Party,470729,2483,473212,1018906.0,46.44,240585,Result Declared,56.0,male
31,5,378,Tamil Nadu,Southern Region,20,COIMBATORE,1,2024-04-19,GANAPATHY RAJKUMAR P,Dravida Munnetra Kazhagam,INDIA,ANNAMALAI K,Bharatiya Janata Party,565428,2772,568200,1372833.0,41.39,118068,Result Declared,58.0,male
31,5,379,Tamil Nadu,Southern Region,21,POLLACHI,1,2024-04-19,ESWARASAMY K,Dravida Munnetra Kazhagam,INDIA,KARTHIKEYAN A,All India Anna Dravida Munnetra Kazhagam,530742,2635,533377,1126045.0,47.37,252042,Result Declared,59.0,male
31,5,380,Tamil Nadu,Southern Region,22,DINDIGUL,1,2024-04-19,SACHITHANANTHAM R,Communist Party of India  (Marxist),INDIA,MOHAMED MUBARAK M A,All India Anna Dravida Munnetra Kazhagam,667391,2758,670149,1149621.0,58.29,443821,Result Declared,53.0,male
31,5,381,Tamil Nadu,Southern Region,23,KARUR,1,2024-04-19,JOTHIMANI. S,Indian National Congress,INDIA,THANGAVEL. L,All India Anna Dravida Munnetra Kazhagam,531829,3077,534906,1132045.0,47.25,166816,Result Declared,48.0,female
31,5,382,Tamil Nadu,Southern Region,24,TIRUCHIRAPPALLI,1,2024-04-19,DURAI VAIKO,Marumalarchi Dravida Munnetra Kazhagam,INDIA,KARUPPAIAH. P,All India Anna Dravida Munnetra Kazhagam,538877,3336,542213,1055964.0,51.35,313094,Result Declared,51.0,male
31,5,383,Tamil Nadu,Southern Region,25,PERAMBALUR,1,2024-04-19,ARUN NEHRU,Dravida Munnetra Kazhagam,INDIA,CHANDRAMOHAN N D,All India Anna Dravida Munnetra Kazhagam,598003,5206,603209,1129226.0,53.42,389107,Result Declared,27.0,male
31,5,384,Tamil Nadu,Southern Region,26,CUDDALORE,1,2024-04-19,M.K. VISHNUPRASAD,Indian National Congress,INDIA,P. SIVAKOZHUNDU,Desiya Murpokku Dravida Kazhagam,450401,4652,455053,1031563.0,44.11,185896,Result Declared,51.0,male
31,5,385,Tamil Nadu,Southern Region,27,CHIDAMBARAM,1,2024-04-19,THIRUMAAVALAVAN THOL,Viduthalai Chiruthaigal Katchi,INDIA,CHANDRAHASAN M,All India Anna Dravida Munnetra Kazhagam,501851,3233,505084,1167071.0,43.28,103554,Result Declared,61.0,male
31,5,386,Tamil Nadu,Southern Region,28,MAYILADUTHURAI,1,2024-04-19,SUDHA R,Indian National Congress,INDIA,BABU P,All India Anna Dravida Munnetra Kazhagam,516534,1925,518459,1087708.0,47.67,271183,Result Declared,46.0,female
31,5,387,Tamil Nadu,Southern Region,29,NAGAPATTINAM,1,2024-04-19,SELVARAJ V,Communist Party of India,INDIA,DR SURSITH SANKAR G,All India Anna Dravida Munnetra Kazhagam,462759,2285,465044,973011.0,47.79,208957,Result Declared,62.0,male
31,5,388,Tamil Nadu,Southern Region,30,THANJAVUR,1,2024-04-19,MURASOLI S,Dravida Munnetra Kazhagam,INDIA,SIVANESAN P,Desiya Murpokku Dravida Kazhagam,498822,3423,502245,1028706.0,48.82,319583,Result Declared,46.0,male
31,5,389,Tamil Nadu,Southern Region,31,SIVAGANGA,1,2024-04-19,KARTI P CHIDAMBARAM,Indian National Congress,INDIA,XAVIERDASS A,All India Anna Dravida Munnetra Kazhagam,425631,2046,427677,1053419.0,40.6,205664,Result Declared,52.0,male
31,5,390,Tamil Nadu,Southern Region,32,MADURAI,1,2024-04-19,VENKATESAN S,Communist Party of India  (Marxist),INDIA,RAAMA SREENIVASAN,Bharatiya Janata Party,428201,2122,430323,986969.0,43.6,209409,Result Declared,54.0,male
31,5,391,Tamil Nadu,Southern Region,33,THENI,1,2024-04-19,THANGA TAMILSELVAN,Dravida Munnetra Kazhagam,INDIA,TTV DHINAKARAN,Amma Makkal Munnettra Kazagam,569110,2383,571493,1141219.0,50.08,278825,Result Declared,63.0,male
31,5,392,Tamil Nadu,Southern Region,34,VIRUDHUNAGAR,1,2024-04-19,MANICKAM TAGORE B,Indian National Congress,INDIA,VIJAYAPRABHAKARAN V,Desiya Murpokku Dravida Kazhagam,382876,2380,385256,1061901.0,36.28,4379,Result Declared,49.0,male
31,5,393,Tamil Nadu,Southern Region,35,RAMANATHAPURAM,1,2024-04-19,NAVASKANI K,Indian Union Muslim League,INDIA,PANNEERSELVAM O S/O OTTAKARATHEVAR,Independent,506690,2974,509664,1109853.0,45.92,166782,Result Declared,44.0,male
31,5,394,Tamil Nadu,Southern Region,36,THOOTHUKKUDI,1,2024-04-19,KANIMOZHI KARUNANIDHI,Dravida Munnetra Kazhagam,INDIA,SIVASAMY VELUMANI R,All India Anna Dravida Munnetra Kazhagam,537879,2850,540729,978526.0,55.26,392738,Result Declared,56.0,female
31,5,395,Tamil Nadu,Southern Region,37,TENKASI,1,2024-04-19,DR RANI SRI KUMAR,Dravida Munnetra Kazhagam,INDIA,DR K KRISHNASAMY,All India Anna Dravida Munnetra Kazhagam,423025,2654,425679,1039119.0,40.97,196199,Result Declared,40.0,female
31,5,396,Tamil Nadu,Southern Region,38,TIRUNELVELI,1,2024-04-19,ROBERT BRUCE C,Indian National Congress,INDIA,NAINAR NAGENTHRAN,Bharatiya Janata Party,499493,2803,502296,1067448.0,47.06,165620,Result Declared,62.0,male
31,5,397,Tamil Nadu,Southern Region,39,KANNIYAKUMARI,1,2024-04-19,VIJAYAKUMAR (Alias) VIJAY VASANTH,Indian National Congress,INDIA,RADHAKRISHNAN P,Bharatiya Janata Party,540267,5981,546248,1029055.0,53.08,179907,Result Declared,40.0,male
32,5,398,Telangana,Southern Region,1,Adilabad,4,2024-05-13,GODAM NAGESH,Bharatiya Janata Party,NDA,ATHRAM SUGUNA,Indian National Congress,558936,9232,568168,1235597.0,45.98,90652,Result Declared,59.0,male
32,5,399,Telangana,Southern Region,2,Peddapalle,4,2024-05-13,VAMSI KRISHNA GADDAM,Indian National Congress,INDIA,SRINIVAS GOMASE,Bharatiya Janata Party,470180,5407,475587,1095295.0,43.42,131364,Result Declared,35.0,male
32,5,400,Telangana,Southern Region,3,Karimnagar,4,2024-05-13,BANDI SANJAY KUMAR,Bharatiya Janata Party,NDA,VELCHALA RAJENDER RAO,Indian National Congress,578827,6289,585116,1312852.0,44.57,225209,Result Declared,52.0,male
32,5,401,Telangana,Southern Region,4,Nizamabad,4,2024-05-13,ARVIND DHARMAPURI,Bharatiya Janata Party,NDA,JEEVANREDDY THATIPARTHI,Indian National Congress,588244,4074,592318,1233581.0,48.02,109241,Result Declared,47.0,male
32,5,402,Telangana,Southern Region,5,Zahirabad,4,2024-05-13,SURESH KUMAR SHETKAR,Indian National Congress,INDIA,B. B. PATIL,Bharatiya Janata Party,523919,4499,528418,1236593.0,42.73,46188,Result Declared,63.0,male
32,5,403,Telangana,Southern Region,6,Medak,4,2024-05-13,MADHAVANENI RAGHUNANDAN RAO,Bharatiya Janata Party,NDA,NEELAM MADHU,Indian National Congress,463777,7440,471217,1386239.0,33.99,39139,Result Declared,59.0,male
32,5,404,Telangana,Southern Region,7,Malkajgiri,4,2024-05-13,EATALA RAJENDER,Bharatiya Janata Party,NDA,PATNAM SUNEETHA MAHENDER REDDY,Indian National Congress,980712,10330,991042,1933843.0,51.25,391475,Result Declared,60.0,male
32,5,405,Telangana,Southern Region,8,Secunderabad,4,2024-05-13,G. KISHAN REDDY,Bharatiya Janata Party,NDA,DANAM NAGENDER,Indian National Congress,468311,4701,473012,1047659.0,45.15,49944,Result Declared,63.0,male
32,5,406,Telangana,Southern Region,9,Hyderabad,4,2024-05-13,ASADUDDIN OWAISI,All India Majlis-E-Ittehadul Muslimeen,Others,MADHAVI LATHA KOMPELLA,Bharatiya Janata Party,659278,2703,661981,1080324.0,61.28,338087,Result Declared,54.0,male
32,5,407,Telangana,Southern Region,10,Chevella,4,2024-05-13,KONDA VISHWESHWAR REDDY,Bharatiya Janata Party,NDA,DR GADDAM RANJITH REDDY,Indian National Congress,798517,11365,809882,1675354.0,48.34,172897,Result Declared,64.0,male
32,5,408,Telangana,Southern Region,11,Mahbubnagar,4,2024-05-13,ARUNA. D. K,Bharatiya Janata Party,NDA,CHALLA VAMSHI CHAND REDDY,Indian National Congress,506747,4000,510747,1226078.0,41.66,4500,Result Declared,64.0,female
32,5,409,Telangana,Southern Region,12,Nagarkurnool,4,2024-05-13,DR.MALLU RAVI,Indian National Congress,INDIA,BHARATH  PRASAD POTHUGANTI,Bharatiya Janata Party,459259,5813,465072,1219223.0,38.14,94414,Result Declared,73.0,male
32,5,410,Telangana,Southern Region,13,Nalgonda,4,2024-05-13,KUNDURU RAGHUVEER,Indian National Congress,INDIA,SAIDI REDDY SHANAMPUDI,Bharatiya Janata Party,772264,12073,784337,1296324.0,60.5,559905,Result Declared,44.0,male
32,5,411,Telangana,Southern Region,14,Bhongir,4,2024-05-13,CHAMALA KIRAN KUMAR REDDY,Indian National Congress,INDIA,DR. BOORA NARSAIAH GOUD,Bharatiya Janata Party,623762,5381,629143,1401396.0,44.89,222170,Result Declared,47.0,male
32,5,412,Telangana,Southern Region,15,Warangal,4,2024-05-13,KADIYAM KAVYA,Indian National Congress,INDIA,AROORI RAMESH,Bharatiya Janata Party,575566,5728,581294,1267946.0,45.85,220339,Result Declared,41.0,female
32,5,413,Telangana,Southern Region,16,Mahabubabad,4,2024-05-13,BALRAM NAIK PORIKA,Indian National Congress,INDIA,KAVITHA MALOTH,Bharat Rashtra Samithi,608505,4269,612774,1108786.0,55.27,349165,Result Declared,60.0,male
32,5,414,Telangana,Southern Region,17,Khammam,4,2024-05-13,RAMASAHAYAM RAGHURAM REDDY,Indian National Congress,INDIA,NAMA NAGESWARA RAO,Bharat Rashtra Samithi,759603,7326,766929,1251283.0,61.29,467847,Result Declared,63.0,male
33,6,415,Tripura,North Eastern Region,1,Tripura West,1,2024-04-19,BIPLAB KUMAR DEB,Bharatiya Janata Party,NDA,ASISH KUMAR SAHA,Indian National Congress,868484,12857,881341,1209809.0,72.85,611578,Result Declared,53.0,male
33,6,416,Tripura,North Eastern Region,2,Tripura East,2,2024-04-26,KRITI DEVI DEBBARMAN,Bharatiya Janata Party,NDA,RAJENDRA REANG,Communist Party of India  (Marxist),768129,9318,777447,1134345.0,68.54,486819,Result Declared,52.0,female
34,2,417,Uttar Pradesh,Central Region,1,Saharanpur,1,2024-04-19,IMRAN MASOOD,Indian National Congress,INDIA,RAGHAV LAKHANPAL,Bharatiya Janata Party,547383,584,547967,1229455.0,44.57,64542,Result Declared,53.0,male
34,2,418,Uttar Pradesh,Central Region,2,Kairana,1,2024-04-19,IQRA CHOUDHARY,Samajwadi Party,INDIA,PRADEEP KUMAR,Bharatiya Janata Party,526887,1126,528013,1079806.0,48.9,69116,Result Declared,29.0,female
34,2,419,Uttar Pradesh,Central Region,3,Muzaffarnagar,1,2024-04-19,HARENDRA SINGH MALIK,Samajwadi Party,INDIA,SANJEEV KUMAR BALYAN,Bharatiya Janata Party,469804,917,470721,1078669.0,43.64,24672,Result Declared,69.0,male
34,2,420,Uttar Pradesh,Central Region,4,Bijnor,1,2024-04-19,CHANDAN CHAUHAN,Rashtriya Lok Dal,NDA,DEEPAK,Samajwadi Party,402604,1889,404493,1024432.0,39.48,37508,Result Declared,35.0,male
34,2,421,Uttar Pradesh,Central Region,5,Nagina,1,2024-04-19,CHANDRASHEKHAR,Aazad Samaj Party (Kanshi Ram),Others,OM KUMAR,Bharatiya Janata Party,511812,740,512552,1001303.0,51.19,151473,Result Declared,36.0,male
34,2,422,Uttar Pradesh,Central Region,6,Moradabad,1,2024-04-19,RUCHI VIRA,Samajwadi Party,INDIA,KUNWAR SARVESH KUMAR,Bharatiya Janata Party,636733,630,637363,1283185.0,49.67,105762,Result Declared,62.0,female
34,2,423,Uttar Pradesh,Central Region,7,Rampur,1,2024-04-19,MOHIBBULLAH,Samajwadi Party,INDIA,GHANSHYAM SINGH LODHI,Bharatiya Janata Party,481252,251,481503,968079.0,49.74,87434,Result Declared,48.0,male
